DATE,gw_elev[ft],PRCP,RCH[m3/s],RCH[m/day],Q [m3/s]
2017-03-17 17:00:00,1251.75,,0.040767046,0.00076075,0.049905856
2017-03-17 18:00:00,1251.75,,0.038670997,0.000721636,0.049905856
2017-03-17 19:00:00,1251.75,,0.038929857,0.000726466,0.048048256
2017-03-17 20:00:00,1251.75,,0.037815789,0.000705677,0.049905856
2017-03-17 21:00:00,1251.75,,0.038153009,0.00071197,0.048048256
2017-03-17 22:00:00,1251.75,,0.037573236,0.000701151,0.048048256
2017-03-17 23:00:00,1251.75,,0.037988968,0.000708909,0.048048256
2017-03-18 00:00:00,1251.69,,0.037633249,0.000702271,0.048048256
2017-03-18 01:00:00,1251.69,,0.037920497,0.000707631,0.048048256
2017-03-18 02:00:00,1251.69,,0.037786309,0.000705127,0.048048256
2017-03-18 03:00:00,1251.69,,0.037750993,0.000704468,0.046232173
2017-03-18 04:00:00,1251.69,,0.037564948,0.000700996,0.048048256
2017-03-18 05:00:00,1251.69,,0.037265833,0.000695414,0.046232173
2017-03-18 06:00:00,1251.69,,0.037378806,0.000697522,0.046232173
2017-03-18 07:00:00,1251.69,,0.037008363,0.00069061,0.048048256
2017-03-18 08:00:00,1251.69,,0.037137751,0.000693024,0.046232173
2017-03-18 09:00:00,1251.69,,0.03684344,0.000687532,0.046232173
2017-03-18 10:00:00,1251.69,,0.036794671,0.000686622,0.046232173
2017-03-18 11:00:00,1251.69,,0.036469784,0.000680559,0.048048256
2017-03-18 12:00:00,1251.69,,0.036412112,0.000679483,0.048048256
2017-03-18 13:00:00,1251.69,,0.036518214,0.000681463,0.048048256
2017-03-18 14:00:00,1251.69,,0.036432085,0.000679856,0.049905856
2017-03-18 15:00:00,1251.69,,0.036394218,0.000679149,0.044457316
2017-03-18 16:00:00,1251.69,,0.036386356,0.000679002,0.048048256
2017-03-18 17:00:00,1251.69,,0.036348224,0.000678291,0.046232173
2017-03-18 18:00:00,1251.69,,0.036332285,0.000677993,0.048048256
2017-03-18 19:00:00,1251.69,,0.0363172,0.000677712,0.048048256
2017-03-18 20:00:00,1251.69,,0.036303542,0.000677457,0.046232173
2017-03-18 21:00:00,1251.69,,0.036291681,0.000677236,0.046232173
2017-03-18 22:00:00,1251.69,,0.036280743,0.000677032,0.048048256
2017-03-18 23:00:00,1251.69,,0.036268536,0.000676804,0.048048256
2017-03-19 00:00:00,1251.69,,0.036256704,0.000676583,0.048048256
2017-03-19 01:00:00,1251.69,,0.036245091,0.000676366,0.044457316
2017-03-19 02:00:00,1251.69,,0.036233481,0.00067615,0.046232173
2017-03-19 03:00:00,1251.69,,0.036221872,0.000675933,0.044457316
2017-03-19 04:00:00,1251.69,,0.036210265,0.000675716,0.046232173
2017-03-19 05:00:00,1251.69,,0.036198661,0.0006755,0.044457316
2017-03-19 06:00:00,1251.69,,0.03618706,0.000675283,0.048048256
2017-03-19 07:00:00,1251.69,,0.036175466,0.000675067,0.046232173
2017-03-19 08:00:00,1251.69,,0.036163884,0.000674851,0.048048256
2017-03-19 09:00:00,1251.69,,0.036152367,0.000674636,0.046232173
2017-03-19 10:00:00,1251.69,,0.036140975,0.000674423,0.046232173
2017-03-19 11:00:00,1251.69,,0.036129693,0.000674213,0.046232173
2017-03-19 12:00:00,1251.69,,0.036164036,0.000674854,0.046232173
2017-03-19 13:00:00,1251.69,,0.036130073,0.00067422,0.042723392
2017-03-19 14:00:00,1251.69,,0.036094964,0.000673565,0.044457316
2017-03-19 15:00:00,1251.69,,0.036079457,0.000673275,0.044457316
2017-03-19 16:00:00,1251.69,,0.036060964,0.00067293,0.048048256
2017-03-19 17:00:00,1251.69,,0.036039353,0.000672527,0.046232173
2017-03-19 18:00:00,1251.69,,0.036015665,0.000672085,0.048048256
2017-03-19 19:00:00,1251.69,,0.035990931,0.000671623,0.044457316
2017-03-19 20:00:00,1251.69,,0.035968152,0.000671198,0.046232173
2017-03-19 21:00:00,1251.69,,0.035948324,0.000670828,0.046232173
2017-03-19 22:00:00,1251.69,,0.035929765,0.000670482,0.044457316
2017-03-19 23:00:00,1251.69,,0.035912488,0.00067016,0.046232173
2017-03-20 00:00:00,1251.67,,0.035898326,0.000669895,0.048048256
2017-03-20 01:00:00,1251.67,,0.03588566,0.000669659,0.046232173
2017-03-20 02:00:00,1251.67,,0.035874198,0.000669445,0.044457316
2017-03-20 03:00:00,1251.67,,0.03586295,0.000669235,0.044457316
2017-03-20 04:00:00,1251.67,,0.035851685,0.000669025,0.044457316
2017-03-20 05:00:00,1251.67,,0.035840425,0.000668815,0.044457316
2017-03-20 06:00:00,1251.67,,0.035829173,0.000668605,0.042723392
2017-03-20 07:00:00,1251.67,,0.035817964,0.000668396,0.044457316
2017-03-20 08:00:00,1251.67,,0.035806823,0.000668188,0.044457316
2017-03-20 09:00:00,1251.67,,0.035795705,0.00066798,0.044457316
2017-03-20 10:00:00,1251.67,,0.035784593,0.000667773,0.044457316
2017-03-20 11:00:00,1251.67,,0.035773489,0.000667566,0.044457316
2017-03-20 12:00:00,1251.67,,0.035762342,0.000667358,0.044457316
2017-03-20 13:00:00,1251.67,,0.035750653,0.00066714,0.044457316
2017-03-20 14:00:00,1251.67,,0.035735007,0.000666848,0.044457316
2017-03-20 15:00:00,1251.67,,0.035712015,0.000666419,0.042723392
2017-03-20 16:00:00,1251.67,,0.035683773,0.000665892,0.044457316
2017-03-20 17:00:00,1251.67,,0.035651698,0.000665293,0.044457316
2017-03-20 18:00:00,1251.67,,0.035619444,0.000664691,0.044457316
2017-03-20 19:00:00,1251.67,,0.035589055,0.000664124,0.042723392
2017-03-20 20:00:00,1251.67,,0.035563149,0.000663641,0.044457316
2017-03-20 21:00:00,1251.67,,0.03554316,0.000663268,0.044457316
2017-03-20 22:00:00,1251.67,,0.03552507,0.00066293,0.042723392
2017-03-20 23:00:00,1251.67,,0.03550781,0.000662608,0.044457316
2017-03-21 00:00:00,1251.61,,0.035492138,0.000662315,0.042723392
2017-03-21 01:00:00,1251.61,,0.035479104,0.000662072,0.042723392
2017-03-21 02:00:00,1251.61,,0.035467079,0.000661848,0.041030104
2017-03-21 03:00:00,1251.61,,0.03545543,0.00066163,0.042723392
2017-03-21 04:00:00,1251.61,,0.035443809,0.000661414,0.042723392
2017-03-21 05:00:00,1251.61,,0.035432209,0.000661197,0.042723392
2017-03-21 06:00:00,1251.61,,0.035420647,0.000660981,0.042723392
2017-03-21 07:00:00,1251.61,,0.035409148,0.000660767,0.042723392
2017-03-21 08:00:00,1251.61,,0.035397631,0.000660552,0.042723392
2017-03-21 09:00:00,1251.61,,0.035386074,0.000660336,0.044457316
2017-03-21 10:00:00,1251.61,,0.035374426,0.000660119,0.041030104
2017-03-21 11:00:00,1251.61,,0.035362783,0.000659902,0.044457316
2017-03-21 12:00:00,1251.61,,0.03535109,0.000659683,0.042723392
2017-03-21 13:00:00,1251.61,,0.035339143,0.00065946,0.042723392
2017-03-21 14:00:00,1251.61,,0.035326439,0.000659223,0.042723392
2017-03-21 15:00:00,1251.61,,0.035311998,0.000658954,0.042723392
2017-03-21 16:00:00,1251.61,,0.035295954,0.000658655,0.044457316
2017-03-21 17:00:00,1251.61,,0.035279276,0.000658343,0.042723392
2017-03-21 18:00:00,1251.61,,0.035263483,0.000658049,0.042723392
2017-03-21 19:00:00,1251.61,,0.035249413,0.000657786,0.041030104
2017-03-21 20:00:00,1251.61,,0.03523682,0.000657551,0.041030104
2017-03-21 21:00:00,1251.61,,0.035224489,0.000657321,0.042723392
2017-03-21 22:00:00,1251.61,,0.035212334,0.000657094,0.042723392
2017-03-21 23:00:00,1251.61,,0.035200354,0.000656871,0.042723392
2017-03-22 00:00:00,1251.54,,0.035188638,0.000656652,0.042723392
2017-03-22 01:00:00,1251.54,,0.035177174,0.000656438,0.042723392
2017-03-22 02:00:00,1251.54,,0.035165885,0.000656227,0.041030104
2017-03-22 03:00:00,1251.54,,0.035154672,0.000656018,0.042723392
2017-03-22 04:00:00,1251.54,,0.035143493,0.000655809,0.044457316
2017-03-22 05:00:00,1251.54,,0.035132351,0.000655602,0.044457316
2017-03-22 06:00:00,1251.54,,0.03512123,0.000655394,0.042723392
2017-03-22 07:00:00,1251.54,,0.035110108,0.000655186,0.042723392
2017-03-22 08:00:00,1251.54,,0.035098985,0.000654979,0.042723392
2017-03-22 09:00:00,1251.54,,0.035087779,0.00065477,0.042723392
2017-03-22 10:00:00,1251.54,,0.035076514,0.00065456,0.042723392
2017-03-22 11:00:00,1251.54,,0.035065247,0.000654349,0.042723392
2017-03-22 12:00:00,1251.54,,0.035054026,0.00065414,0.041030104
2017-03-22 13:00:00,1251.54,,0.035042721,0.000653929,0.041030104
2017-03-22 14:00:00,1251.54,,0.035030553,0.000653702,0.041030104
2017-03-22 15:00:00,1251.54,,0.035016423,0.000653438,0.042723392
2017-03-22 16:00:00,1251.54,,0.035000944,0.000653149,0.042723392
2017-03-22 17:00:00,1251.54,,0.034984735,0.000652847,0.042723392
2017-03-22 18:00:00,1251.54,,0.034968046,0.000652535,0.044457316
2017-03-22 19:00:00,1251.54,,0.03495185,0.000652233,0.042723392
2017-03-22 20:00:00,1251.54,,0.034936133,0.00065194,0.041030104
2017-03-22 21:00:00,1251.54,,0.034921656,0.00065167,0.042723392
2017-03-22 22:00:00,1251.54,,0.034907848,0.000651412,0.039377144
2017-03-22 23:00:00,1251.54,,0.034894367,0.000651161,0.041030104
2017-03-23 00:00:00,1251.53,,0.034881124,0.000650913,0.042723392
2017-03-23 01:00:00,1251.53,,0.034868941,0.000650686,0.041030104
2017-03-23 02:00:00,1251.53,,0.03485741,0.000650471,0.041030104
2017-03-23 03:00:00,1251.53,,0.034846122,0.00065026,0.042723392
2017-03-23 04:00:00,1251.53,,0.034834842,0.00065005,0.042723392
2017-03-23 05:00:00,1251.53,,0.034823559,0.000649839,0.041030104
2017-03-23 06:00:00,1251.53,,0.03481231,0.000649629,0.041030104
2017-03-23 07:00:00,1251.53,,0.034801052,0.000649419,0.039377144
2017-03-23 08:00:00,1251.53,,0.034789836,0.00064921,0.037764229
2017-03-23 09:00:00,1251.53,,0.034778563,0.000649,0.037764229
2017-03-23 10:00:00,1251.53,,0.034767298,0.000648789,0.036191046
2017-03-23 11:00:00,1251.53,,0.034756052,0.000648579,0.036191046
2017-03-23 12:00:00,1251.53,,0.034744792,0.000648369,0.037764229
2017-03-23 13:00:00,1251.53,,0.034733636,0.000648161,0.036191046
2017-03-23 14:00:00,1251.53,,0.034722426,0.000647952,0.036191046
2017-03-23 15:00:00,1251.53,,0.034710802,0.000647735,0.034657287
2017-03-23 16:00:00,1251.53,,0.034700455,0.000647542,0.036191046
2017-03-23 17:00:00,1251.53,,0.034006246,0.000634587,0.037764229
2017-03-23 18:00:00,1251.53,,0.174818282,0.003262268,0.036191046
2017-03-23 19:00:00,1251.53,,0.068884235,0.001285442,0.034657287
2017-03-23 20:00:00,1251.53,,0.048283075,0.000901006,0.036191046
2017-03-23 21:00:00,1251.53,,0.042463331,0.000792404,0.034657287
2017-03-23 22:00:00,1251.53,,0.040390413,0.000753722,0.034657287
2017-03-23 23:00:00,1251.53,,0.03923615,0.000732182,0.034657287
2017-03-24 00:00:00,1251.75,,0.038173759,0.000712357,0.034657287
2017-03-24 01:00:00,1251.75,,0.037661986,0.000702807,0.033162641
2017-03-24 02:00:00,1251.75,,0.238310076,0.004447082,0.033162641
2017-03-24 03:00:00,1251.75,,0.319653691,0.005965028,0.034657287
2017-03-24 04:00:00,1251.75,,0.319340453,0.005959183,0.034657287
2017-03-24 05:00:00,1251.75,,0.319836885,0.005968446,0.034657287
2017-03-24 06:00:00,1251.75,,0.320266156,0.005976457,0.034657287
2017-03-24 07:00:00,1251.75,,0.229287534,0.004278713,0.034657287
2017-03-24 08:00:00,1251.75,,0.172192314,0.003213265,0.034657287
2017-03-24 09:00:00,1251.75,,0.127850323,0.002385803,0.034657287
2017-03-24 10:00:00,1251.75,,0.183444552,0.003423242,0.036191046
2017-03-24 11:00:00,1251.75,,0.221917487,0.004141182,0.036191046
2017-03-24 12:00:00,1251.75,,0.085326887,0.001592277,0.034657287
2017-03-24 13:00:00,1251.75,,0.082673006,0.001542753,0.034657287
2017-03-24 14:00:00,1251.75,,0.082637316,0.001542087,0.036191046
2017-03-24 15:00:00,1251.75,,0.082378127,0.001537251,0.036191046
2017-03-24 16:00:00,1251.75,,0.066548467,0.001241855,0.034657287
2017-03-24 17:00:00,1251.75,,0.060877899,0.001136037,0.036191046
2017-03-24 18:00:00,1251.75,,0.060954706,0.00113747,0.036191046
2017-03-24 19:00:00,1251.75,,0.057791066,0.001078434,0.034657287
2017-03-24 20:00:00,1251.75,,0.055623327,0.001037982,0.034657287
2017-03-24 21:00:00,1251.75,,0.055685488,0.001039142,0.034657287
2017-03-24 22:00:00,1251.75,,0.055745347,0.001040259,0.034657287
2017-03-24 23:00:00,1251.75,,0.055803199,0.001041338,0.034657287
2017-03-25 00:00:00,1251.67,,0.055859157,0.001042383,0.034657287
2017-03-25 01:00:00,1251.67,,0.055913564,0.001043398,0.034657287
2017-03-25 02:00:00,1251.67,,0.055966578,0.001044387,0.034657287
2017-03-25 03:00:00,1251.67,,0.055415628,0.001034106,0.034657287
2017-03-25 04:00:00,1251.67,,0.050499703,0.00094237,0.034657287
2017-03-25 05:00:00,1251.67,,0.050537207,0.00094307,0.034657287
2017-03-25 06:00:00,1251.67,,0.050573211,0.000943742,0.034657287
2017-03-25 07:00:00,1251.67,,0.05060784,0.000944388,0.033162641
2017-03-25 08:00:00,1251.67,,0.050641125,0.000945009,0.034657287
2017-03-25 09:00:00,1251.67,,0.050673226,0.000945608,0.034657287
2017-03-25 10:00:00,1251.67,,0.05070424,0.000946187,0.034657287
2017-03-25 11:00:00,1251.67,,0.050090884,0.000934741,0.033162641
2017-03-25 12:00:00,1251.67,,0.047858775,0.000893088,0.034657287
2017-03-25 13:00:00,1251.67,,0.044985932,0.000839478,0.033162641
2017-03-25 14:00:00,1251.67,,0.04498392,0.000839441,0.034657287
2017-03-25 15:00:00,1251.67,,0.04499924,0.000839727,0.034657287
2017-03-25 16:00:00,1251.67,,0.045014572,0.000840013,0.033162641
2017-03-25 17:00:00,1251.67,,0.047428203,0.000885053,0.034657287
2017-03-25 18:00:00,1251.67,,0.220616791,0.004116909,0.034657287
2017-03-25 19:00:00,1251.67,,0.279656202,0.005218638,0.034657287
2017-03-25 20:00:00,1251.67,,0.122177693,0.002279947,0.034657287
2017-03-25 21:00:00,1251.67,,0.079886756,0.001490759,0.034657287
2017-03-25 22:00:00,1251.67,,0.089797047,0.001675694,0.033162641
2017-03-25 23:00:00,1251.67,,0.05880895,0.001097428,0.034657287
2017-03-26 00:00:00,1251.61,,0.053624832,0.001000688,0.033162641
2017-03-26 01:00:00,1251.61,,0.051675921,0.00096432,0.033162641
2017-03-26 02:00:00,1251.61,,0.047275397,0.000882202,0.034657287
2017-03-26 03:00:00,1251.61,,0.045868721,0.000855952,0.034657287
2017-03-26 04:00:00,1251.61,,0.045896183,0.000856464,0.033162641
2017-03-26 05:00:00,1251.61,,0.046185536,0.000861864,0.034657287
2017-03-26 06:00:00,1251.61,,0.046478276,0.000867327,0.034657287
2017-03-26 07:00:00,1251.61,,0.047031442,0.000877649,0.033162641
2017-03-26 08:00:00,1251.61,,0.046887204,0.000874958,0.034657287
2017-03-26 09:00:00,1251.61,,0.046713615,0.000871718,0.034657287
2017-03-26 10:00:00,1251.61,,0.046857265,0.000874399,0.034657287
2017-03-26 11:00:00,1251.61,,0.046830639,0.000873902,0.034657287
2017-03-26 12:00:00,1251.61,,0.04618682,0.000861888,0.034657287
2017-03-26 13:00:00,1251.61,,0.044959037,0.000838976,0.034657287
2017-03-26 14:00:00,1251.61,,0.045029001,0.000840282,0.034657287
2017-03-26 15:00:00,1251.61,,0.044423051,0.000828974,0.034657287
2017-03-26 16:00:00,1251.61,,0.044094017,0.000822834,0.034657287
2017-03-26 17:00:00,1251.61,,0.044104062,0.000823022,0.034657287
2017-03-26 18:00:00,1251.61,,0.044116111,0.000823247,0.031706795
2017-03-26 19:00:00,1251.61,,0.044127251,0.000823455,0.034657287
2017-03-26 20:00:00,1251.61,,0.044137135,0.000823639,0.036191046
2017-03-26 21:00:00,1251.61,,0.044146378,0.000823811,0.033162641
2017-03-26 22:00:00,1251.61,,0.044155038,0.000823973,0.033162641
2017-03-26 23:00:00,1251.61,,0.044163914,0.000824139,0.033162641
2017-03-27 00:00:00,1251.5,,0.044173021,0.000824309,0.033162641
2017-03-27 01:00:00,1251.5,,0.044182352,0.000824483,0.034657287
2017-03-27 02:00:00,1251.5,,0.044191608,0.000824655,0.033162641
2017-03-27 03:00:00,1251.5,,0.043201244,0.000806174,0.034657287
2017-03-27 04:00:00,1251.5,,0.04262048,0.000795337,0.034657287
2017-03-27 05:00:00,1251.5,,0.042820652,0.000799072,0.033162641
2017-03-27 06:00:00,1251.5,,0.044580053,0.000831904,0.033162641
2017-03-27 07:00:00,1251.5,,0.043878617,0.000818815,0.034657287
2017-03-27 08:00:00,1251.5,,0.044106649,0.00082307,0.033162641
2017-03-27 09:00:00,1251.5,,0.044289211,0.000826477,0.031706795
2017-03-27 10:00:00,1251.5,,0.043921188,0.000819609,0.030289424
2017-03-27 11:00:00,1251.5,,0.043561359,0.000812894,0.030289424
2017-03-27 12:00:00,1251.5,,0.042866763,0.000799933,0.030289424
2017-03-27 13:00:00,1251.5,,0.042600069,0.000794956,0.031706795
2017-03-27 14:00:00,1251.5,,0.041736998,0.00077885,0.030289424
2017-03-27 15:00:00,1251.5,,0.041367446,0.000771954,0.031706795
2017-03-27 16:00:00,1251.5,,0.04136775,0.00077196,0.030289424
2017-03-27 17:00:00,1251.5,,0.041365818,0.000771924,0.031706795
2017-03-27 18:00:00,1251.5,,0.041362442,0.000771861,0.031706795
2017-03-27 19:00:00,1251.5,,0.041356897,0.000771757,0.033162641
2017-03-27 20:00:00,1251.5,,0.041351156,0.00077165,0.031706795
2017-03-27 21:00:00,1251.5,,0.04134637,0.000771561,0.030289424
2017-03-27 22:00:00,1251.5,,0.041341872,0.000771477,0.030289424
2017-03-27 23:00:00,1251.5,,0.041338212,0.000771409,0.030289424
2017-03-28 00:00:00,1251.38,,0.04133578,0.000771363,0.031706795
2017-03-28 01:00:00,1251.38,,0.041334292,0.000771335,0.030289424
2017-03-28 02:00:00,1251.38,,0.041333342,0.000771318,0.030289424
2017-03-28 03:00:00,1251.38,,0.041332172,0.000771296,0.030289424
2017-03-28 04:00:00,1251.38,,0.041330694,0.000771268,0.030289424
2017-03-28 05:00:00,1251.38,,0.041329055,0.000771238,0.030289424
2017-03-28 06:00:00,1251.38,,0.04132713,0.000771202,0.028910225
2017-03-28 07:00:00,1251.38,,0.04132484,0.000771159,0.030289424
2017-03-28 08:00:00,1251.38,,0.041321968,0.000771105,0.030289424
2017-03-28 09:00:00,1251.38,,0.041318698,0.000771044,0.031706795
2017-03-28 10:00:00,1251.38,,0.041009004,0.000765265,0.030289424
2017-03-28 11:00:00,1251.38,,0.039950415,0.000745511,0.030289424
2017-03-28 12:00:00,1251.38,,0.039945553,0.00074542,0.030289424
2017-03-28 13:00:00,1251.38,,0.039939752,0.000745312,0.031706795
2017-03-28 14:00:00,1251.38,,0.039929008,0.000745112,0.028910225
2017-03-28 15:00:00,1251.38,,0.039907823,0.000744716,0.030289424
2017-03-28 16:00:00,1251.38,,0.039876462,0.000744131,0.030289424
2017-03-28 17:00:00,1251.38,,0.039838506,0.000743423,0.028910225
2017-03-28 18:00:00,1251.38,,0.039797063,0.000742649,0.031706795
2017-03-28 19:00:00,1251.38,,0.039756276,0.000741888,0.031706795
2017-03-28 20:00:00,1251.38,,0.039718831,0.000741189,0.030289424
2017-03-28 21:00:00,1251.38,,0.039684079,0.000740541,0.030289424
2017-03-28 22:00:00,1251.38,,0.039652924,0.00073996,0.030289424
2017-03-28 23:00:00,1251.38,,0.039563096,0.000738283,0.030289424
2017-03-29 00:00:00,1251.35,,0.038117093,0.0007113,0.030289424
2017-03-29 01:00:00,1251.35,,0.038098283,0.000710949,0.030289424
2017-03-29 02:00:00,1251.35,,0.038084764,0.000710696,0.031706795
2017-03-29 03:00:00,1251.35,,0.038072553,0.000710468,0.030289424
2017-03-29 04:00:00,1251.35,,0.038060132,0.000710237,0.031706795
2017-03-29 05:00:00,1251.35,,0.038047523,0.000710001,0.031706795
2017-03-29 06:00:00,1251.35,,0.038034778,0.000709763,0.030289424
2017-03-29 07:00:00,1251.35,,0.038021926,0.000709524,0.031706795
2017-03-29 08:00:00,1251.35,,0.038008959,0.000709282,0.031706795
2017-03-29 09:00:00,1251.35,,0.037995889,0.000709038,0.031706795
2017-03-29 10:00:00,1251.35,,0.037982697,0.000708792,0.031706795
2017-03-29 11:00:00,1251.35,,0.037969358,0.000708543,0.031706795
2017-03-29 12:00:00,1251.35,,0.037956848,0.000708309,0.030289424
2017-03-29 13:00:00,1251.35,,0.038447724,0.000717469,0.031706795
2017-03-29 14:00:00,1251.35,,0.149669778,0.002792974,0.031706795
2017-03-29 15:00:00,1251.35,,0.174337374,0.003253294,0.033162641
2017-03-29 16:00:00,1251.35,,0.085007444,0.001586316,0.031706795
2017-03-29 17:00:00,1251.35,,0.230200006,0.004295741,0.033162641
2017-03-29 18:00:00,1251.35,,0.322499393,0.006018131,0.031706795
2017-03-29 19:00:00,1251.35,,0.32719485,0.006105753,0.030289424
2017-03-29 20:00:00,1251.35,,0.327488873,0.006111239,0.031706795
2017-03-29 21:00:00,1251.35,,0.327732004,0.006115776,0.033162641
2017-03-29 22:00:00,1251.35,,0.288162295,0.00537737,0.031706795
2017-03-29 23:00:00,1251.35,,0.215696559,0.004025093,0.031706795
2017-03-30 00:00:00,1251.73,,0.179790826,0.00335506,0.033162641
2017-03-30 01:00:00,1251.73,,0.226902517,0.004234207,0.031706795
2017-03-30 02:00:00,1251.73,,0.286160415,0.005340013,0.033162641
2017-03-30 03:00:00,1251.73,,0.113724511,0.002122203,0.031706795
2017-03-30 04:00:00,1251.73,,0.092588841,0.001727792,0.030289424
2017-03-30 05:00:00,1251.73,,0.095413984,0.001780512,0.033162641
2017-03-30 06:00:00,1251.73,,0.120032441,0.002239914,0.034657287
2017-03-30 07:00:00,1251.73,,0.091839885,0.001713816,0.031706795
2017-03-30 08:00:00,1251.73,,0.085027876,0.001586697,0.034657287
2017-03-30 09:00:00,1251.73,,0.069075597,0.001289013,0.033162641
2017-03-30 10:00:00,1251.73,,0.067649819,0.001262407,0.033162641
2017-03-30 11:00:00,1251.73,,0.067738193,0.001264056,0.034657287
2017-03-30 12:00:00,1251.73,,0.064926054,0.001211579,0.033162641
2017-03-30 13:00:00,1251.73,,0.061863412,0.001154427,0.034657287
2017-03-30 14:00:00,1251.73,,0.061941629,0.001155887,0.033162641
2017-03-30 15:00:00,1251.73,,0.062016355,0.001157281,0.034657287
2017-03-30 16:00:00,1251.73,,0.062088029,0.001158619,0.033162641
2017-03-30 17:00:00,1251.73,,0.062156685,0.0011599,0.033162641
2017-03-30 18:00:00,1251.73,,0.062222527,0.001161129,0.034657287
2017-03-30 19:00:00,1251.73,,0.06228591,0.001162312,0.034657287
2017-03-30 20:00:00,1251.73,,0.059403389,0.001108521,0.036191046
2017-03-30 21:00:00,1251.73,,0.056198749,0.00104872,0.036191046
2017-03-30 22:00:00,1251.73,,0.056242589,0.001049538,0.034657287
2017-03-30 23:00:00,1251.73,,0.056285099,0.001050331,0.034657287
2017-03-31 00:00:00,1251.67,,0.056325829,0.001051091,0.036191046
2017-03-31 01:00:00,1251.67,,0.056365011,0.001051822,0.034657287
2017-03-31 02:00:00,1251.67,,0.056402822,0.001052528,0.034657287
2017-03-31 03:00:00,1251.67,,0.056439141,0.001053206,0.034657287
2017-03-31 04:00:00,1251.67,,0.05647407,0.001053857,0.036191046
2017-03-31 05:00:00,1251.67,,0.056507729,0.001054485,0.036191046
2017-03-31 06:00:00,1251.67,,0.056182608,0.001048418,0.037764229
2017-03-31 07:00:00,1251.67,,0.05064713,0.000945121,0.036191046
2017-03-31 08:00:00,1251.67,,0.050234948,0.00093743,0.036191046
2017-03-31 09:00:00,1251.67,,0.050255471,0.000937813,0.037764229
2017-03-31 10:00:00,1251.67,,0.050275188,0.000938181,0.039377144
2017-03-31 11:00:00,1251.67,,0.050294003,0.000938532,0.037764229
2017-03-31 12:00:00,1251.67,,0.050311884,0.000938865,0.037764229
2017-03-31 13:00:00,1251.67,,0.050328646,0.000939178,0.039377144
2017-03-31 14:00:00,1251.67,,0.05034158,0.00093942,0.041030104
2017-03-31 15:00:00,1251.67,,0.050348066,0.000939541,0.042723392
2017-03-31 16:00:00,1251.67,,0.050348622,0.000939551,0.041030104
2017-03-31 17:00:00,1251.67,,0.050090626,0.000934737,0.039377144
2017-03-31 18:00:00,1251.67,,0.047999501,0.000895714,0.042723392
2017-03-31 19:00:00,1251.67,,0.047984605,0.000895436,0.042723392
2017-03-31 20:00:00,1251.67,,0.047970226,0.000895168,0.042723392
2017-03-31 21:00:00,1251.67,,0.0479584,0.000894947,0.041030104
2017-03-31 22:00:00,1251.67,,0.04795271,0.000894841,0.042723392
2017-03-31 23:00:00,1251.67,,0.047950778,0.000894805,0.044457316
2017-04-01 00:00:00,1251.63,,0.047952505,0.000894837,0.046232173
2017-04-01 01:00:00,1251.63,,0.047955852,0.0008949,0.044457316
2017-04-01 02:00:00,1251.63,,0.047960997,0.000894996,0.042723392
2017-04-01 03:00:00,1251.63,,0.047966527,0.000895099,0.044457316
2017-04-01 04:00:00,1251.63,,0.047971773,0.000895197,0.044457316
2017-04-01 05:00:00,1251.63,,0.047976694,0.000895289,0.044457316
2017-04-01 06:00:00,1251.63,,0.046348206,0.0008649,0.046232173
2017-04-01 07:00:00,1251.63,,0.046153522,0.000861267,0.046232173
2017-04-01 08:00:00,1251.63,,0.046157059,0.000861333,0.046232173
2017-04-01 09:00:00,1251.63,,0.046160314,0.000861393,0.046232173
2017-04-01 10:00:00,1251.63,,0.046163183,0.000861447,0.048048256
2017-04-01 11:00:00,1251.63,,0.046165663,0.000861493,0.048048256
2017-04-01 12:00:00,1251.63,,0.046167789,0.000861533,0.049905856
2017-04-01 13:00:00,1251.63,,0.04616868,0.000861549,0.048048256
2017-04-01 14:00:00,1251.63,,0.046165022,0.000861481,0.049905856
2017-04-01 15:00:00,1251.63,,0.046150382,0.000861208,0.048048256
2017-04-01 16:00:00,1251.63,,0.046116238,0.000860571,0.048048256
2017-04-01 17:00:00,1251.63,,0.046068843,0.000859686,0.049905856
2017-04-01 18:00:00,1251.63,,0.045204368,0.000843555,0.049905856
2017-04-01 19:00:00,1251.63,,0.044668243,0.00083355,0.049905856
2017-04-01 20:00:00,1251.63,,0.04462296,0.000832705,0.048048256
2017-04-01 21:00:00,1251.63,,0.044586015,0.000832015,0.051805273
2017-04-01 22:00:00,1251.63,,0.044560922,0.000831547,0.049905856
2017-04-01 23:00:00,1251.63,,0.044543337,0.000831219,0.051805273
2017-04-02 00:00:00,1251.64,,0.044529921,0.000830969,0.05374677
2017-04-02 01:00:00,1251.64,,0.044520298,0.000830789,0.05374677
2017-04-02 02:00:00,1251.64,,0.044514283,0.000830677,0.05374677
2017-04-02 03:00:00,1251.64,,0.044509117,0.00083058,0.051805273
2017-04-02 04:00:00,1251.64,,0.044503646,0.000830478,0.051805273
2017-04-02 05:00:00,1251.64,,0.044497867,0.000830371,0.051805273
2017-04-02 06:00:00,1251.64,,0.044492798,0.000830276,0.051805273
2017-04-02 07:00:00,1251.64,,0.044392539,0.000828405,0.051805273
2017-04-02 08:00:00,1251.64,,0.04455577,0.000831451,0.051805273
2017-04-02 09:00:00,1251.64,,0.044567638,0.000831673,0.049905856
